 vmax offset (arcsec) optical radius (arcsec) distance (Mpc) phi1 phi2 phi3
 240.00    0.00   31.80  121.85     0.00000e+00     0.00000e+00     0.00000e+00
 103.00    0.00   49.20   33.14     0.00000e+00     0.00000e+00     0.00000e+00
 178.00    0.00   29.40   62.41     0.00000e+00     4.07107e-07     5.84048e-07
 313.00    2.00   50.30  107.13     0.00000e+00     0.00000e+00     0.00000e+00
 176.00    1.50   60.70   33.53     0.00000e+00     0.00000e+00     7.23157e-08
 109.00    0.00   53.50   37.36     0.00000e+00     0.00000e+00     0.00000e+00
 154.00    0.00   38.20   40.09     0.00000e+00     0.00000e+00     0.00000e+00
 169.00    0.00   38.20   78.58     2.40932e-09     2.40932e-09     4.05302e-08
 189.00    1.00   52.00   23.61     1.37046e-08     4.39710e-08     4.39710e-08
  78.00    0.00   40.50   27.46     1.49835e-08     1.49835e-08     1.49835e-08
 200.00    2.00   27.70   83.33     2.39878e-07     2.39878e-07     2.39878e-07
 268.00    1.00   41.10   85.72     6.42455e-07     6.42455e-07     6.42455e-07
 158.00    3.00   36.70   73.73     1.13704e-07     1.13704e-07     1.13704e-07
 276.00    0.00   38.00   73.98     2.51900e-08     2.51900e-08     2.51900e-08
 240.00    0.00   30.20   72.98     3.72869e-07     3.72869e-07     3.72869e-07
 142.00    1.00   30.10   63.20     0.00000e+00     0.00000e+00     0.00000e+00
 148.00    0.50   40.90   64.22     0.00000e+00     0.00000e+00     0.00000e+00
 135.00    0.00   53.10   64.67     0.00000e+00     0.00000e+00     0.00000e+00
 185.00    0.00   37.40   63.27     0.00000e+00     7.56122e-08     7.56122e-08
 153.00    0.00   59.30   61.50     1.44283e-06     1.44283e-06     1.44283e-06
 163.00    1.00   42.70   60.57     1.31142e-06     1.31142e-06     1.31142e-06
 300.00    0.00   44.20  107.12     0.00000e+00     0.00000e+00     0.00000e+00
  61.00    1.50   82.30   19.39     3.08992e-06     3.82015e-06     3.82015e-06
 258.00    0.00   44.90   68.55     0.00000e+00     0.00000e+00     0.00000e+00
 200.00    0.00   30.90   71.73     0.00000e+00     0.00000e+00     0.00000e+00
 143.00    0.00   30.20   64.98     0.00000e+00     0.00000e+00     0.00000e+00
 108.00    0.00   36.60   58.73     0.00000e+00     0.00000e+00     0.00000e+00
 175.00    0.60   61.60   43.98     0.00000e+00     0.00000e+00     0.00000e+00
 161.00    0.00   25.90   74.40     0.00000e+00     0.00000e+00     0.00000e+00
 230.00    1.00   26.10   84.03     0.00000e+00     0.00000e+00     0.00000e+00
  85.00    0.00   34.10   27.10     0.00000e+00     0.00000e+00     0.00000e+00
 177.00    1.00   26.00  102.24     0.00000e+00     0.00000e+00     0.00000e+00
 210.00    0.00   34.70   63.55     0.00000e+00     0.00000e+00     0.00000e+00
 225.00    6.00   33.20   92.65     0.00000e+00     0.00000e+00     8.05670e-09
 228.00    0.00   37.30   75.67     0.00000e+00     0.00000e+00     0.00000e+00
 198.00    1.50   46.30   39.00     0.00000e+00     0.00000e+00     9.58159e-08
 115.00    1.00   44.40   38.08     0.00000e+00     3.60882e-07     3.64846e-07
  78.00    0.00   27.40   46.76     0.00000e+00     0.00000e+00     0.00000e+00
 196.00    0.00   31.40   63.17     0.00000e+00     0.00000e+00     0.00000e+00
 125.00    0.50   30.10   74.60     0.00000e+00     0.00000e+00     0.00000e+00
 238.00    0.00   54.70   43.90     3.02891e-07     3.02891e-07     3.06354e-07
 158.00    0.00   49.10   45.33     0.00000e+00     1.13909e-07     1.13909e-07
 119.00    0.00   33.20   41.86     3.43569e-08     3.43569e-08     3.43569e-08
 138.00    0.00   30.90   85.88     0.00000e+00     0.00000e+00     0.00000e+00
  35.00    3.00   31.50   32.60     0.00000e+00     0.00000e+00     0.00000e+00
 150.00    0.00   44.00   34.32     1.79525e-05     1.79525e-05     1.79525e-05
 128.00    3.00   33.50   36.58     2.06760e-05     2.06760e-05     2.06760e-05
 112.00    0.00   31.50   47.77     4.30946e-05     4.30946e-05     4.30946e-05
 149.00    1.00   39.50   46.25     5.29606e-05     5.29606e-05     5.29774e-05
 208.00    2.00   47.40   59.85     8.57714e-06     8.58247e-06     8.58247e-06
 160.00    0.00   41.60   42.14     1.03297e-04     1.03324e-04     1.03553e-04
  89.00    1.00   38.00   39.78     1.11890e-03     1.11893e-03     1.11919e-03
 201.00    0.00   41.90   49.57     5.25491e-05     5.25491e-05     5.28324e-05
 110.00    1.00   34.10   38.78     4.85223e-05     4.88714e-05     4.88911e-05
 142.00    0.00   37.60   43.24     3.81261e-05     3.84203e-05     3.84203e-05
 112.00    0.00   45.30   40.48     4.55653e-05     4.60039e-05     4.60039e-05
  90.00    0.00   25.20   65.88     0.00000e+00     0.00000e+00     0.00000e+00
  88.00    1.00   35.00   21.95     0.00000e+00     0.00000e+00     0.00000e+00
 116.00    1.00   30.50   67.30     0.00000e+00     0.00000e+00     0.00000e+00
 205.00    0.00   41.00   60.27     0.00000e+00     0.00000e+00     3.51813e-08
 230.00    2.00   21.10  113.52     0.00000e+00     0.00000e+00     3.05330e-08
  96.00    0.00   31.70   49.53     0.00000e+00     0.00000e+00     5.01453e-10
 212.00    0.00   39.70   61.77     0.00000e+00     0.00000e+00     3.65036e-08
  85.00    2.00   68.70   17.98     0.00000e+00     0.00000e+00     0.00000e+00
 214.00    0.50   37.70   79.85     0.00000e+00     0.00000e+00     0.00000e+00
 247.00    2.00   35.60   51.60     0.00000e+00     0.00000e+00     0.00000e+00
 115.00    0.00   39.80   61.62     0.00000e+00     0.00000e+00     0.00000e+00
 176.00    0.00   27.40   55.68     0.00000e+00     0.00000e+00     0.00000e+00
 200.00    2.00   42.20   64.03     0.00000e+00     0.00000e+00     0.00000e+00
 221.00    0.00   37.90   64.68     0.00000e+00     0.00000e+00     0.00000e+00
 161.00    1.00   32.10   78.30     0.00000e+00     0.00000e+00     0.00000e+00
 190.00    2.00   38.30   65.65     0.00000e+00     0.00000e+00     0.00000e+00
 126.00    0.00   38.40   68.22     0.00000e+00     0.00000e+00     0.00000e+00
 149.00    1.00   36.60   67.15     0.00000e+00     0.00000e+00     7.59962e-07
 215.00    0.50   40.20   74.63     1.49123e-07     1.49123e-07     1.49123e-07
 260.00    0.00   40.80   71.72     0.00000e+00     0.00000e+00     0.00000e+00
 185.00    5.00   44.50   71.53     0.00000e+00     9.16543e-07     9.16543e-07
  92.00    1.00   24.50   44.65     0.00000e+00     0.00000e+00     0.00000e+00
 156.00    1.00   51.80   54.38     0.00000e+00     0.00000e+00     0.00000e+00
 131.00    2.00   34.30   64.07     1.48404e-07     1.48404e-07     1.59124e-07
  88.00    0.00   30.90   71.22     0.00000e+00     0.00000e+00     2.27676e-08
 180.00    0.00   31.50   66.87     0.00000e+00     0.00000e+00     0.00000e+00
 110.00    0.00   40.50   34.92     0.00000e+00     0.00000e+00     0.00000e+00
 101.00    1.00   43.60   42.60     0.00000e+00     0.00000e+00     0.00000e+00
 119.00    2.00  110.20   16.68     2.08423e-06     2.12664e-06     2.12664e-06
 183.00    2.00   53.30   25.27     4.82808e-08     4.82808e-08     4.82808e-08
 135.00    4.00   80.80   20.96     5.60046e-08     5.60046e-08     5.60046e-08
 293.00    0.00   51.50   91.75     0.00000e+00     0.00000e+00     0.00000e+00
 203.00    1.00   25.70   94.70     0.00000e+00     0.00000e+00     0.00000e+00
 132.00    3.00   85.10   22.68     0.00000e+00     0.00000e+00     0.00000e+00
  98.00    6.00   24.00   53.38     0.00000e+00     0.00000e+00     0.00000e+00
 232.00    0.00  131.70   19.22     3.38825e-07     3.38825e-07     3.38825e-07
  85.00    0.00   22.50   86.38     0.00000e+00     0.00000e+00     0.00000e+00
 128.00    0.00   27.50   73.42     0.00000e+00     0.00000e+00     0.00000e+00
  97.00    0.00   31.50   46.62     0.00000e+00     0.00000e+00     0.00000e+00
 202.00    0.00   28.90   81.32     9.52840e-09     9.52840e-09     9.52840e-09
 137.00    1.00   34.20   53.10     0.00000e+00     0.00000e+00     0.00000e+00
 190.00    1.00   42.90   48.73     0.00000e+00     0.00000e+00     0.00000e+00
